user-id,user-age,user-gender,user-nationality,user-knowledge,user-loyalty,user-loan,user-income,user-savings,user-properties,user-riskAversion,user-marital,user-dependents,user-pension,product-type,product-risk,product-term,product-yield,transaction-id,year,month
ID2982,53,male,local,low,long-term,no,16255,151325,0,high,married,0,3071424,etf,high,10,high,T11503,2016,5
ID2982,53,male,local,low,long-term,no,16255,151325,0,high,married,0,3071424,etf,low,10,low,T11504,2019,1
ID2982,53,male,local,low,long-term,no,16255,151325,0,high,married,0,3071424,etf,high,5,high,T11505,2017,11
ID2982,53,male,local,low,long-term,no,16255,151325,0,high,married,0,3071424,stock,medium,20,medium,T11506,2015,2
ID2982,53,male,local,low,long-term,no,16255,151325,0,high,married,0,3071424,bond,high,10,high,T11507,2016,2
ID2983,52,male,local,medium,new,yes,16285,164951,3,high,single,0,5037221,etf,high,20,high,T11508,2016,8
ID2983,52,male,local,medium,new,yes,16285,164951,3,high,single,0,5037221,bond,high,1,high,T11509,2018,1
ID2983,52,male,local,medium,new,yes,16285,164951,3,high,single,0,5037221,etf,high,1,high,T11510,2018,3
ID2983,52,male,local,medium,new,yes,16285,164951,3,high,single,0,5037221,stock,low,10,low,T11511,2015,8
ID2983,52,male,local,medium,new,yes,16285,164951,3,high,single,0,5037221,etf,high,5,high,T11512,2018,9
ID2983,52,male,local,medium,new,yes,16285,164951,3,high,single,0,5037221,etf,low,30,low,T11513,2018,1
ID2984,30,female,foreign,low,long-term,no,5669,72976,0,low,single,0,515457,stock,medium,1,medium,T11514,2017,10
ID2984,30,female,foreign,low,long-term,no,5669,72976,0,low,single,0,515457,bond,high,10,high,T11515,2018,5
ID2985,36,male,local,low,sporadic,no,8943,108218,2,low,married,0,1754115,bond,low,5,low,T11516,2018,2
ID2985,36,male,local,low,sporadic,no,8943,108218,2,low,married,0,1754115,stock,high,30,high,T11517,2018,9
ID2986,34,male,local,low,long-term,no,7629,115000,1,low,married,0,2270684,bond,medium,10,medium,T11518,2019,2
ID2986,34,male,local,low,long-term,no,7629,115000,1,low,married,0,2270684,etf,high,30,high,T11519,2019,9
ID2986,34,male,local,low,long-term,no,7629,115000,1,low,married,0,2270684,etf,medium,10,medium,T11520,2018,8
ID2987,43,male,local,medium,sporadic,no,10987,85653,4,high,divorced,0,2555190,etf,low,20,low,T11521,2019,4
ID2987,43,male,local,medium,sporadic,no,10987,85653,4,high,divorced,0,2555190,etf,high,10,high,T11522,2016,8
ID2987,43,male,local,medium,sporadic,no,10987,85653,4,high,divorced,0,2555190,etf,high,10,high,T11523,2018,12
ID2989,34,female,local,low,sporadic,no,8744,143161,0,low,married,0,1934166,etf,high,5,high,T11524,2018,11
ID2989,34,female,local,low,sporadic,no,8744,143161,0,low,married,0,1934166,etf,high,1,high,T11525,2016,8
ID2990,27,male,local,medium,long-term,no,4573,61620,0,low,single,0,32790,stock,low,1,low,T11526,2018,12
ID2990,27,male,local,medium,long-term,no,4573,61620,0,low,single,0,32790,bond,high,20,high,T11527,2017,8
ID2990,27,male,local,medium,long-term,no,4573,61620,0,low,single,0,32790,bond,high,5,high,T11528,2017,8
ID2990,27,male,local,medium,long-term,no,4573,61620,0,low,single,0,32790,etf,medium,30,medium,T11529,2016,6
ID2990,27,male,local,medium,long-term,no,4573,61620,0,low,single,0,32790,etf,high,10,high,T11530,2017,9
ID2990,27,male,local,medium,long-term,no,4573,61620,0,low,single,0,32790,etf,medium,20,medium,T11531,2017,9
ID2991,30,female,foreign,low,sporadic,yes,6509,47162,0,low,single,0,926712,etf,medium,20,medium,T11532,2018,8
ID2992,34,female,local,low,new,no,8025,70123,0,low,single,0,1014936,etf,high,30,high,T11533,2016,7
ID2992,34,female,local,low,new,no,8025,70123,0,low,single,0,1014936,bond,high,20,high,T11534,2015,9
ID2992,34,female,local,low,new,no,8025,70123,0,low,single,0,1014936,stock,low,1,low,T11535,2015,3
ID2992,34,female,local,low,new,no,8025,70123,0,low,single,0,1014936,etf,low,10,low,T11536,2016,2
ID2995,42,male,local,low,sporadic,no,11714,128580,2,high,married,0,525777,etf,low,20,low,T11537,2018,2
ID2996,45,male,local,low,new,no,11892,82816,0,high,single,5,1224768,bond,high,1,high,T11538,2017,11
ID2996,45,male,local,low,new,no,11892,82816,0,high,single,5,1224768,etf,low,10,low,T11539,2016,5
ID2996,45,male,local,low,new,no,11892,82816,0,high,single,5,1224768,etf,low,30,low,T11540,2016,4
ID2996,45,male,local,low,new,no,11892,82816,0,high,single,5,1224768,etf,high,1,high,T11541,2018,12
ID2996,45,male,local,low,new,no,11892,82816,0,high,single,5,1224768,etf,high,20,high,T11542,2016,2
ID2996,45,male,local,low,new,no,11892,82816,0,high,single,5,1224768,etf,low,20,low,T11543,2017,2
ID2997,28,male,local,low,new,yes,5412,49686,1,low,single,0,125006,etf,high,10,high,T11544,2016,7
ID2997,28,male,local,low,new,yes,5412,49686,1,low,single,0,125006,bond,low,5,low,T11545,2015,12
ID2997,28,male,local,low,new,yes,5412,49686,1,low,single,0,125006,etf,high,30,high,T11546,2017,8
ID2997,28,male,local,low,new,yes,5412,49686,1,low,single,0,125006,bond,low,10,low,T11547,2017,2
ID2997,28,male,local,low,new,yes,5412,49686,1,low,single,0,125006,etf,low,20,low,T11548,2019,9
ID2997,28,male,local,low,new,yes,5412,49686,1,low,single,0,125006,stock,high,10,high,T11549,2018,8
ID2998,41,female,local,low,new,no,10803,135015,5,high,married,2,3444160,stock,medium,1,medium,T11550,2018,12
ID2998,41,female,local,low,new,no,10803,135015,5,high,married,2,3444160,etf,low,5,low,T11551,2016,9
ID2998,41,female,local,low,new,no,10803,135015,5,high,married,2,3444160,etf,high,5,high,T11552,2018,7
ID2998,41,female,local,low,new,no,10803,135015,5,high,married,2,3444160,etf,high,30,high,T11553,2018,8
ID2999,34,male,local,medium,new,no,7690,61094,0,low,single,2,408668,stock,low,5,low,T11554,2017,2
ID3001,33,female,local,medium,new,no,8390,35068,0,low,married,0,885432,stock,high,10,high,T11555,2016,8
ID3001,33,female,local,medium,new,no,8390,35068,0,low,married,0,885432,etf,high,10,high,T11556,2018,12
ID3001,33,female,local,medium,new,no,8390,35068,0,low,married,0,885432,etf,high,30,high,T11557,2015,12
ID3001,33,female,local,medium,new,no,8390,35068,0,low,married,0,885432,etf,low,1,low,T11558,2017,4
ID3001,33,female,local,medium,new,no,8390,35068,0,low,married,0,885432,etf,low,5,low,T11559,2016,9
ID3001,33,female,local,medium,new,no,8390,35068,0,low,married,0,885432,etf,low,10,low,T11560,2018,3
ID3001,33,female,local,medium,new,no,8390,35068,0,low,married,0,885432,etf,high,5,high,T11561,2018,2
ID3002,30,female,local,medium,new,no,6750,102220,4,low,married,0,771408,stock,high,10,high,T11562,2016,12
ID3002,30,female,local,medium,new,no,6750,102220,4,low,married,0,771408,bond,high,5,high,T11563,2019,9
ID3003,50,male,foreign,low,new,no,14859,257383,0,high,married,0,4502598,etf,high,30,high,T11564,2016,11
ID3003,50,male,foreign,low,new,no,14859,257383,0,high,married,0,4502598,bond,low,20,low,T11565,2018,2
ID3003,50,male,foreign,low,new,no,14859,257383,0,high,married,0,4502598,stock,low,5,low,T11566,2016,12
ID3004,35,male,local,low,new,no,8534,125574,2,low,married,0,1006950,stock,medium,5,medium,T11567,2016,10
ID3005,25,male,foreign,medium,new,no,5412,38876,1,low,single,4,282204,etf,low,5,low,T11568,2018,6
ID3005,25,male,foreign,medium,new,no,5412,38876,1,low,single,4,282204,etf,high,10,high,T11569,2018,2
ID3005,25,male,foreign,medium,new,no,5412,38876,1,low,single,4,282204,bond,low,5,low,T11570,2019,12
ID3005,25,male,foreign,medium,new,no,5412,38876,1,low,single,4,282204,etf,low,5,low,T11571,2019,8
ID3006,45,female,local,low,new,no,12644,91676,2,high,single,0,4788216,etf,medium,30,medium,T11572,2018,1
ID3007,27,male,local,medium,new,no,4773,34435,1,low,single,0,401502,etf,high,5,high,T11573,2018,8
ID3007,27,male,local,medium,new,no,4773,34435,1,low,single,0,401502,etf,medium,20,medium,T11574,2017,9
ID3007,27,male,local,medium,new,no,4773,34435,1,low,single,0,401502,stock,high,30,high,T11575,2018,7
ID3008,58,male,local,low,long-term,no,17084,249421,1,high,single,0,8773514,etf,low,10,low,T11576,2018,11
ID3008,58,male,local,low,long-term,no,17084,249421,1,high,single,0,8773514,etf,low,5,low,T11577,2018,2
ID3008,58,male,local,low,long-term,no,17084,249421,1,high,single,0,8773514,etf,high,10,high,T11578,2019,2
ID3008,58,male,local,low,long-term,no,17084,249421,1,high,single,0,8773514,bond,medium,20,medium,T11579,2017,9
ID3009,47,female,local,low,new,no,13176,134190,0,high,married,0,6381232,bond,medium,1,medium,T11580,2017,5
ID3010,52,male,local,low,new,no,16459,202217,2,high,single,0,8254339,stock,low,10,low,T11581,2019,2
ID3010,52,male,local,low,new,no,16459,202217,2,high,single,0,8254339,etf,high,30,high,T11582,2016,9
ID3011,38,female,local,low,sporadic,yes,10034,139553,2,low,single,1,1972493,etf,medium,5,medium,T11583,2019,4
ID3012,50,female,local,low,new,yes,13782,92638,3,high,married,0,2941151,bond,medium,30,medium,T11584,2017,12
ID3012,50,female,local,low,new,yes,13782,92638,3,high,married,0,2941151,etf,low,20,low,T11585,2019,5
ID3012,50,female,local,low,new,yes,13782,92638,3,high,married,0,2941151,stock,medium,10,medium,T11586,2019,2
ID3015,45,male,local,low,new,no,13147,98134,3,high,single,0,1825848,etf,high,10,high,T11587,2017,2
ID3016,31,male,local,low,new,no,7553,100516,2,low,single,0,403250,etf,high,5,high,T11588,2018,8
ID3018,34,male,local,low,new,no,7588,96640,0,low,single,0,1311193,bond,low,10,low,T11589,2015,8
ID3018,34,male,local,low,new,no,7588,96640,0,low,single,0,1311193,etf,high,5,high,T11590,2016,10
ID3018,34,male,local,low,new,no,7588,96640,0,low,single,0,1311193,bond,high,10,high,T11591,2018,8
ID3018,34,male,local,low,new,no,7588,96640,0,low,single,0,1311193,bond,high,30,high,T11592,2018,10
ID3019,22,male,local,low,new,no,3502,32156,0,low,single,5,33091,etf,low,1,low,T11593,2018,3
ID3019,22,male,local,low,new,no,3502,32156,0,low,single,5,33091,stock,low,5,low,T11594,2016,2
ID3019,22,male,local,low,new,no,3502,32156,0,low,single,5,33091,etf,high,20,high,T11595,2016,4
ID3019,22,male,local,low,new,no,3502,32156,0,low,single,5,33091,etf,low,20,low,T11596,2018,5
ID3019,22,male,local,low,new,no,3502,32156,0,low,single,5,33091,etf,high,30,high,T11597,2018,6
ID3020,31,male,local,low,new,no,7764,66566,0,low,married,0,406580,etf,medium,5,medium,T11598,2019,2
ID3020,31,male,local,low,new,no,7764,66566,0,low,married,0,406580,stock,high,10,high,T11599,2016,1
ID3020,31,male,local,low,new,no,7764,66566,0,low,married,0,406580,bond,high,20,high,T11600,2018,4
ID3022,50,male,local,low,long-term,no,14776,225512,4,high,married,0,4804372,bond,low,20,low,T11601,2018,2
ID3023,48,female,local,low,new,no,13275,138602,0,high,divorced,0,4504734,stock,high,5,high,T11602,2017,8
ID3023,48,female,local,low,new,no,13275,138602,0,high,divorced,0,4504734,etf,low,20,low,T11603,2017,7
ID3023,48,female,local,low,new,no,13275,138602,0,high,divorced,0,4504734,etf,high,30,high,T11604,2019,1
ID3024,26,male,local,low,new,no,5318,47322,0,low,single,0,287890,etf,medium,5,medium,T11605,2018,8
ID3024,26,male,local,low,new,no,5318,47322,0,low,single,0,287890,etf,high,5,high,T11606,2018,3
ID3025,33,female,local,high,new,no,6906,78592,0,low,married,0,1204284,bond,low,1,low,T11607,2019,4
ID3026,47,male,local,high,long-term,no,13340,121308,0,high,single,0,1834898,etf,high,10,high,T11608,2017,12
ID3026,47,male,local,high,long-term,no,13340,121308,0,high,single,0,1834898,etf,medium,30,medium,T11609,2018,12
ID3026,47,male,local,high,long-term,no,13340,121308,0,high,single,0,1834898,etf,high,10,high,T11610,2017,6
ID3026,47,male,local,high,long-term,no,13340,121308,0,high,single,0,1834898,etf,low,1,low,T11611,2017,7
ID3027,41,male,local,low,new,yes,10887,119809,1,high,married,0,2412140,etf,medium,5,medium,T11612,2018,10
ID3028,41,male,local,low,new,yes,11329,165912,0,high,married,3,4104000,bond,low,10,low,T11613,2017,8
ID3028,41,male,local,low,new,yes,11329,165912,0,high,married,3,4104000,etf,high,10,high,T11614,2019,3
ID3029,31,female,local,low,new,yes,7038,82788,1,low,married,0,1254630,etf,low,1,low,T11615,2019,12
ID3029,31,female,local,low,new,yes,7038,82788,1,low,married,0,1254630,stock,medium,10,medium,T11616,2016,8
ID3029,31,female,local,low,new,yes,7038,82788,1,low,married,0,1254630,etf,low,10,low,T11617,2019,6
ID3029,31,female,local,low,new,yes,7038,82788,1,low,married,0,1254630,stock,high,5,high,T11618,2017,11
ID3030,32,male,local,low,new,no,6022,77132,3,low,single,0,176407,etf,high,10,high,T11619,2016,5
ID3030,32,male,local,low,new,no,6022,77132,3,low,single,0,176407,stock,medium,5,medium,T11620,2016,12
ID3030,32,male,local,low,new,no,6022,77132,3,low,single,0,176407,stock,high,1,high,T11621,2018,9
ID3032,29,female,local,high,new,no,5165,36369,2,low,single,0,1116744,etf,low,1,low,T11622,2018,12
ID3033,39,male,foreign,low,new,no,11041,138430,1,low,single,0,1229400,etf,low,10,low,T11623,2018,7
ID3033,39,male,foreign,low,new,no,11041,138430,1,low,single,0,1229400,etf,high,1,high,T11624,2018,9
ID3033,39,male,foreign,low,new,no,11041,138430,1,low,single,0,1229400,etf,low,1,low,T11625,2017,3
ID3033,39,male,foreign,low,new,no,11041,138430,1,low,single,0,1229400,etf,high,5,high,T11626,2017,9
ID3034,35,female,foreign,low,new,no,9045,97948,0,low,married,0,1486590,etf,high,1,high,T11627,2017,10
ID3034,35,female,foreign,low,new,no,9045,97948,0,low,married,0,1486590,bond,low,20,low,T11628,2016,8
ID3034,35,female,foreign,low,new,no,9045,97948,0,low,married,0,1486590,etf,high,5,high,T11629,2016,2
ID3035,56,male,local,low,new,yes,17268,204994,1,high,married,0,5047175,etf,high,5,high,T11630,2018,6
ID3035,56,male,local,low,new,yes,17268,204994,1,high,married,0,5047175,stock,high,10,high,T11631,2018,6
ID3035,56,male,local,low,new,yes,17268,204994,1,high,married,0,5047175,bond,low,20,low,T11632,2019,12
ID3035,56,male,local,low,new,yes,17268,204994,1,high,married,0,5047175,stock,high,30,high,T11633,2016,10
ID3035,56,male,local,low,new,yes,17268,204994,1,high,married,0,5047175,bond,high,5,high,T11634,2015,7
ID3036,55,male,local,low,new,no,17718,148298,2,high,married,0,6992814,etf,low,10,low,T11635,2018,9
ID3036,55,male,local,low,new,no,17718,148298,2,high,married,0,6992814,etf,high,5,high,T11636,2017,7
ID3036,55,male,local,low,new,no,17718,148298,2,high,married,0,6992814,etf,low,1,low,T11637,2016,9
ID3036,55,male,local,low,new,no,17718,148298,2,high,married,0,6992814,stock,medium,5,medium,T11638,2018,8
ID3038,41,female,local,low,new,no,10296,77568,0,high,single,1,1951700,etf,high,30,high,T11644,2015,7
ID3038,41,female,local,low,new,no,10296,77568,0,high,single,1,1951700,etf,low,1,low,T11645,2017,10
ID3038,41,female,local,low,new,no,10296,77568,0,high,single,1,1951700,bond,low,1,low,T11646,2015,2
ID3040,35,female,local,medium,new,no,7826,82513,0,low,married,0,308406,stock,high,20,high,T11647,2015,7
ID3040,35,female,local,medium,new,no,7826,82513,0,low,married,0,308406,etf,high,10,high,T11648,2018,8
ID3040,35,female,local,medium,new,no,7826,82513,0,low,married,0,308406,etf,medium,5,medium,T11649,2017,8
ID3041,55,male,foreign,low,new,no,17123,153484,1,high,married,2,5653962,stock,high,20,high,T11650,2016,9
ID3041,55,male,foreign,low,new,no,17123,153484,1,high,married,2,5653962,etf,low,30,low,T11651,2016,3
ID3041,55,male,foreign,low,new,no,17123,153484,1,high,married,2,5653962,etf,medium,30,medium,T11652,2015,8
ID3042,26,male,foreign,low,sporadic,no,4467,53304,1,low,married,0,227520,stock,high,1,high,T11653,2019,9
ID3042,26,male,foreign,low,sporadic,no,4467,53304,1,low,married,0,227520,stock,high,10,high,T11654,2017,2
ID3042,26,male,foreign,low,sporadic,no,4467,53304,1,low,married,0,227520,stock,medium,10,medium,T11655,2017,7
ID3042,26,male,foreign,low,sporadic,no,4467,53304,1,low,married,0,227520,etf,high,10,high,T11656,2019,7
ID3042,26,male,foreign,low,sporadic,no,4467,53304,1,low,married,0,227520,stock,low,5,low,T11657,2017,2
ID3043,45,female,local,low,sporadic,no,12126,94025,0,high,married,0,5358264,etf,low,1,low,T11658,2017,4
ID3043,45,female,local,low,sporadic,no,12126,94025,0,high,married,0,5358264,etf,high,1,high,T11659,2017,4
ID3046,56,male,local,low,new,no,16871,138912,2,high,single,1,3035585,etf,high,20,high,T11664,2018,8
ID3047,24,male,foreign,low,long-term,no,4736,68130,1,low,single,4,97446,bond,low,1,low,T11665,2016,2
ID3048,57,female,local,medium,long-term,yes,17235,45312,0,high,single,0,3845520,etf,high,10,high,T11666,2017,2
ID3048,57,female,local,medium,long-term,yes,17235,45312,0,high,single,0,3845520,stock,low,30,low,T11667,2017,8
ID3048,57,female,local,medium,long-term,yes,17235,45312,0,high,single,0,3845520,etf,high,30,high,T11668,2016,9
ID3048,57,female,local,medium,long-term,yes,17235,45312,0,high,single,0,3845520,etf,high,10,high,T11669,2016,2
ID3048,57,female,local,medium,long-term,yes,17235,45312,0,high,single,0,3845520,bond,low,20,low,T11670,2018,7
ID3049,54,male,local,low,new,no,15081,187898,3,high,single,0,5209017,bond,low,1,low,T11671,2016,8
ID3049,54,male,local,low,new,no,15081,187898,3,high,single,0,5209017,etf,medium,5,medium,T11672,2019,10
ID3049,54,male,local,low,new,no,15081,187898,3,high,single,0,5209017,etf,high,1,high,T11673,2018,12
ID3049,54,male,local,low,new,no,15081,187898,3,high,single,0,5209017,etf,high,30,high,T11674,2016,7
ID3050,44,male,local,low,new,no,12291,66635,1,high,single,0,2975993,stock,high,30,high,T11675,2017,3
ID3050,44,male,local,low,new,no,12291,66635,1,high,single,0,2975993,etf,high,30,high,T11676,2017,7
ID3051,27,female,local,high,new,no,5337,71398,0,low,single,3,437478,bond,medium,10,medium,T11677,2016,8
ID3051,27,female,local,high,new,no,5337,71398,0,low,single,3,437478,bond,medium,1,medium,T11678,2017,7
ID3051,27,female,local,high,new,no,5337,71398,0,low,single,3,437478,etf,medium,10,medium,T11679,2019,9
ID3051,27,female,local,high,new,no,5337,71398,0,low,single,3,437478,etf,low,20,low,T11680,2015,3
ID3053,39,male,local,low,new,no,10019,68937,2,low,married,0,3495960,stock,low,30,low,T11681,2018,2
ID3053,39,male,local,low,new,no,10019,68937,2,low,married,0,3495960,etf,high,10,high,T11682,2018,8
ID3053,39,male,local,low,new,no,10019,68937,2,low,married,0,3495960,bond,low,1,low,T11683,2017,10
ID3053,39,male,local,low,new,no,10019,68937,2,low,married,0,3495960,stock,low,5,low,T11684,2019,10
ID3053,39,male,local,low,new,no,10019,68937,2,low,married,0,3495960,stock,high,1,high,T11685,2016,9
ID3054,21,male,local,medium,new,no,3145,24290,1,low,single,0,0,etf,low,30,low,T11686,2019,2
ID3054,21,male,local,medium,new,no,3145,24290,1,low,single,0,0,etf,low,1,low,T11687,2017,8
ID3055,54,female,local,low,new,yes,15158,94362,1,high,married,0,2900865,bond,high,5,high,T11688,2018,2
ID3056,28,male,local,low,sporadic,no,6129,84711,2,low,single,3,283710,bond,high,1,high,T11689,2017,2
ID3056,28,male,local,low,sporadic,no,6129,84711,2,low,single,3,283710,stock,medium,20,medium,T11690,2017,9
ID3057,46,female,local,low,new,no,12601,99036,0,high,married,0,3339175,etf,low,30,low,T11691,2018,7
ID3057,46,female,local,low,new,no,12601,99036,0,high,married,0,3339175,etf,high,10,high,T11692,2016,8
ID3057,46,female,local,low,new,no,12601,99036,0,high,married,0,3339175,etf,medium,5,medium,T11693,2018,2
ID3060,58,female,local,low,new,no,16873,120298,0,high,married,0,9301134,etf,low,10,low,T11694,2019,6
ID3060,58,female,local,low,new,no,16873,120298,0,high,married,0,9301134,etf,high,30,high,T11695,2017,9
ID3060,58,female,local,low,new,no,16873,120298,0,high,married,0,9301134,etf,high,5,high,T11696,2017,8
ID3061,54,female,local,medium,long-term,no,15670,137926,2,high,married,0,8573862,stock,low,5,low,T11697,2018,8
ID3061,54,female,local,medium,long-term,no,15670,137926,2,high,married,0,8573862,etf,medium,10,medium,T11698,2017,10
ID3061,54,female,local,medium,long-term,no,15670,137926,2,high,married,0,8573862,etf,medium,1,medium,T11699,2017,2
ID3062,54,female,foreign,low,new,no,16526,100130,5,high,single,0,7788231,etf,high,10,high,T11700,2017,8
ID3062,54,female,foreign,low,new,no,16526,100130,5,high,single,0,7788231,bond,high,30,high,T11701,2016,4
ID3062,54,female,foreign,low,new,no,16526,100130,5,high,single,0,7788231,etf,low,10,low,T11702,2018,7
ID3062,54,female,foreign,low,new,no,16526,100130,5,high,single,0,7788231,etf,medium,1,medium,T11703,2018,8
ID3063,37,female,local,low,new,yes,9475,90899,0,low,married,0,1120864,etf,high,20,high,T11704,2018,8
ID3063,37,female,local,low,new,yes,9475,90899,0,low,married,0,1120864,etf,low,20,low,T11705,2015,8
ID3064,39,male,local,medium,new,no,9943,117885,2,low,single,3,1288872,etf,medium,5,medium,T11706,2017,8
ID3064,39,male,local,medium,new,no,9943,117885,2,low,single,3,1288872,bond,high,5,high,T11707,2015,5
ID3064,39,male,local,medium,new,no,9943,117885,2,low,single,3,1288872,stock,high,1,high,T11708,2018,7
ID3065,53,male,local,medium,new,no,15171,171211,0,high,single,0,9497216,etf,medium,1,medium,T11709,2017,6
ID3065,53,male,local,medium,new,no,15171,171211,0,high,single,0,9497216,etf,high,1,high,T11710,2018,11
ID3065,53,male,local,medium,new,no,15171,171211,0,high,single,0,9497216,etf,low,10,low,T11711,2016,11
ID3066,21,female,local,low,new,no,2435,17647,0,low,single,0,0,stock,low,30,low,T11712,2018,9
ID3066,21,female,local,low,new,no,2435,17647,0,low,single,0,0,bond,high,5,high,T11713,2019,5
ID3066,21,female,local,low,new,no,2435,17647,0,low,single,0,0,bond,low,30,low,T11714,2016,8
ID3067,29,female,local,low,sporadic,no,6658,86542,4,low,married,0,401048,bond,high,30,high,T11715,2017,7
ID3067,29,female,local,low,sporadic,no,6658,86542,4,low,married,0,401048,etf,medium,10,medium,T11716,2015,11
ID3067,29,female,local,low,sporadic,no,6658,86542,4,low,married,0,401048,etf,high,30,high,T11717,2018,2
ID3067,29,female,local,low,sporadic,no,6658,86542,4,low,married,0,401048,etf,low,10,low,T11718,2017,11
ID3067,29,female,local,low,sporadic,no,6658,86542,4,low,married,0,401048,stock,high,1,high,T11719,2018,3
ID3067,29,female,local,low,sporadic,no,6658,86542,4,low,married,0,401048,etf,low,1,low,T11720,2017,2
ID3068,57,male,local,high,new,no,16650,146431,0,high,single,0,9984960,etf,high,5,high,T11721,2015,3
ID3068,57,male,local,high,new,no,16650,146431,0,high,single,0,9984960,etf,high,20,high,T11722,2016,9
ID3070,37,male,foreign,medium,sporadic,no,10019,58435,2,low,divorced,0,2975312,etf,low,1,low,T11723,2018,5
ID3070,37,male,foreign,medium,sporadic,no,10019,58435,2,low,divorced,0,2975312,etf,high,10,high,T11724,2017,2
ID3070,37,male,foreign,medium,sporadic,no,10019,58435,2,low,divorced,0,2975312,etf,high,5,high,T11725,2019,2
ID3070,37,male,foreign,medium,sporadic,no,10019,58435,2,low,divorced,0,2975312,etf,high,10,high,T11726,2018,2
ID3070,37,male,foreign,medium,sporadic,no,10019,58435,2,low,divorced,0,2975312,etf,high,5,high,T11727,2017,3
ID3070,37,male,foreign,medium,sporadic,no,10019,58435,2,low,divorced,0,2975312,bond,high,30,high,T11728,2018,8
ID3071,21,female,local,low,new,no,2018,21860,0,low,single,1,0,stock,high,1,high,T11729,2017,2
ID3071,21,female,local,low,new,no,2018,21860,0,low,single,1,0,etf,low,30,low,T11730,2017,6
ID3072,54,female,foreign,medium,new,yes,15913,202622,0,high,married,0,4703721,etf,low,30,low,T11731,2017,11
ID3072,54,female,foreign,medium,new,yes,15913,202622,0,high,married,0,4703721,stock,low,10,low,T11732,2019,2
ID3072,54,female,foreign,medium,new,yes,15913,202622,0,high,married,0,4703721,etf,high,10,high,T11733,2018,9
ID3072,54,female,foreign,medium,new,yes,15913,202622,0,high,married,0,4703721,etf,medium,1,medium,T11734,2018,3
ID3074,46,male,local,medium,sporadic,yes,12539,109167,2,high,married,0,4264350,etf,high,30,high,T11740,2019,9
ID3074,46,male,local,medium,sporadic,yes,12539,109167,2,high,married,0,4264350,etf,high,10,high,T11741,2018,8
ID3075,38,male,local,medium,new,no,10360,127041,3,low,married,0,2491911,stock,high,1,high,T11742,2018,2
ID3075,38,male,local,medium,new,no,10360,127041,3,low,married,0,2491911,bond,high,30,high,T11743,2017,6
ID3075,38,male,local,medium,new,no,10360,127041,3,low,married,0,2491911,stock,low,1,low,T11744,2016,8
ID3076,38,male,local,low,new,no,9973,68142,6,low,single,0,2949177,etf,high,1,high,T11745,2018,5
ID3077,42,female,local,medium,long-term,yes,12205,131607,0,high,married,0,447006,etf,medium,10,medium,T11746,2019,12
ID3077,42,female,local,medium,long-term,yes,12205,131607,0,high,married,0,447006,etf,medium,30,medium,T11747,2018,7
ID3077,42,female,local,medium,long-term,yes,12205,131607,0,high,married,0,447006,stock,low,30,low,T11748,2018,10
ID3077,42,female,local,medium,long-term,yes,12205,131607,0,high,married,0,447006,stock,high,30,high,T11749,2016,4
ID3078,38,female,foreign,high,sporadic,yes,9889,120875,1,low,married,2,1345448,etf,low,20,low,T11750,2018,11
ID3078,38,female,foreign,high,sporadic,yes,9889,120875,1,low,married,2,1345448,etf,high,20,high,T11751,2017,8
ID3078,38,female,foreign,high,sporadic,yes,9889,120875,1,low,married,2,1345448,stock,high,10,high,T11752,2018,4
ID3080,53,female,local,low,sporadic,no,15946,111108,2,high,married,0,2098560,etf,low,10,low,T11760,2019,1
ID3080,53,female,local,low,sporadic,no,15946,111108,2,high,married,0,2098560,bond,low,20,low,T11761,2018,10
ID3080,53,female,local,low,sporadic,no,15946,111108,2,high,married,0,2098560,etf,medium,10,medium,T11762,2018,10
ID3081,34,male,local,low,new,yes,8186,77945,1,low,married,2,139048,etf,low,30,low,T11763,2017,3
ID3082,41,male,local,low,new,yes,11883,135536,0,high,single,1,3988200,etf,medium,20,medium,T11764,2019,2
ID3082,41,male,local,low,new,yes,11883,135536,0,high,single,1,3988200,etf,low,30,low,T11765,2019,5
ID3082,41,male,local,low,new,yes,11883,135536,0,high,single,1,3988200,etf,high,20,high,T11766,2016,1
ID3082,41,male,local,low,new,yes,11883,135536,0,high,single,1,3988200,etf,low,10,low,T11767,2018,2
ID3083,35,male,local,low,sporadic,no,8180,59005,0,low,married,0,1203482,bond,low,20,low,T11768,2018,7
ID3083,35,male,local,low,sporadic,no,8180,59005,0,low,married,0,1203482,etf,high,1,high,T11769,2019,4
ID3083,35,male,local,low,sporadic,no,8180,59005,0,low,married,0,1203482,bond,high,30,high,T11770,2019,5
ID3084,32,female,local,medium,sporadic,yes,6823,103846,0,low,married,4,1299254,etf,medium,10,medium,T11771,2015,5
ID3084,32,female,local,medium,sporadic,yes,6823,103846,0,low,married,4,1299254,stock,medium,10,medium,T11772,2015,5
ID3085,36,male,foreign,low,new,no,9353,65764,0,low,married,3,2395560,stock,high,5,high,T11773,2016,9
ID3085,36,male,foreign,low,new,no,9353,65764,0,low,married,3,2395560,etf,high,10,high,T11774,2018,3
ID3085,36,male,foreign,low,new,no,9353,65764,0,low,married,3,2395560,bond,low,30,low,T11775,2015,10
ID3086,42,female,foreign,high,new,no,10970,93503,0,high,married,0,4037649,etf,medium,20,medium,T11776,2017,6
